0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0083826,-0.21214,-0.029679,-0.041684,0.015322,0.53775,1.371,2.5406,0.066616,-0.14707,-0.10988,-0.33581,-0.19314,-1.4229,-0.015611,-0.35192,-1.4786,-0.036441,0.0018571,0.033146,-0.087977,0.015913
0.006434,-0.11405,-0.0037726,-0.16865,0.15963,1.8241,2.6693,4.489,-0.075687,-1.0157,0.13584,-1.4099,-0.37066,-1.8109,0.16658,1.1437,-1.5365,0.20932,0.0054878,0.093038,-0.026307,0.014465
0.063239,-0.10123,0.066216,-0.20264,0.19198,3.23,4.4955,5.2892,0.0024855,-0.82104,0.40966,-0.85597,-0.6162,-2.2498,0.40145,1.909,-2.1347,1.0604,0.0079077,0.0081094,0.36321,0.019647
0.004624,-0.028038,0.091591,-0.17471,0.31473,5.2858,8.78,6.2732,0.017947,-0.89561,0.85961,0.42276,-0.48821,-1.1511,0.69908,3.1173,-2.139,3.7301,0.044226,0.14837,1.4172,0.039656
0.015154,0.12911,0.76384,-0.012477,0.33413,7.6583,13.648,7.9275,-0.11407,-0.25114,2.07,1.1399,-0.67303,0.92607,1.0927,3.6029,-2.3975,5.6337,0.034276,0.12635,3.2421,0.16796
0.35559,0.51216,2.1015,-0.10974,0.31144,6.9779,14.185,9.0969,-0.0079982,-0.77754,1.9963,0.62284,-0.64315,2.2494,1.6677,3.8987,-2.2574,6.513,0.031629,0.27891,5.6962,0.24166
0.88153,0.55801,4.1597,-0.3565,0.28009,6.7944,11.871,9.2756,0.014126,-1.3587,2.4824,-0.46144,-0.67751,3.5723,1.7099,3.2195,-2.2317,8.3755,0.14974,0.43203,4.5903,0.49322
1.7394,1.1696,4.4973,3.1111,0.24041,4.3831,7.2497,8.7894,0.043626,-1.8694,1.5461,-3.0847,-0.5982,2.8311,2.0084,3.7273,-2.0022,7.7671,0.63386,0.62719,9.141,0.87633
2.4858,1.3043,5.8135,2.8511,0.20106,3.4914,4.3075,6.9488,0.047637,-2.6137,1.0772,-3.9569,-0.5947,2.0643,1.9004,4.1314,-1.6061,6.3897,2.1897,0.54468,10.852,1.3163
2.6568,1.665,5.2015,1.3008,0.14417,2.7233,2.0288,6.8267,-0.035021,-3.1457,0.59676,-5.2711,-0.53808,-0.09815,1.8395,2.9782,-2.4159,5.0905,2.9477,0.6321,10.548,1.6231
2.5544,1.7977,5.3475,1.1958,0.13229,1.9165,0.41063,7.3581,-0.056275,-3.299,0.34627,-5.5181,-0.67346,-1.1849,1.1938,2.1852,-2.696,4.1838,3.2288,0.29725,12.273,0.93319
1.8832,2.2001,4.3957,-1.1817,-0.00038013,1.7797,-0.2924,7.6422,-0.11562,-3.4047,0.04816,-6.2509,-0.76213,-2.1258,0.83682,0.5013,-3.0627,2.1011,1.8391,0.14191,14.742,0.45232
1.5638,2.5459,4.2411,-1.2292,0.022628,1.267,-1.4069,7.0542,-0.17142,-3.4504,-0.041404,-7.0958,-0.74707,-3.3515,0.64389,0.62881,-3.073,1.2,1.0584,0.084504,15.979,0.17449
2.0947,3.3223,3.6888,1.1519,-0.016701,0.91237,-1.6743,8.3815,-0.0060004,-2.6588,0.10176,-7.8887,-0.63532,-3.971,0.62215,0.11849,-2.6507,0.59974,0.14234,0.038448,17.306,0.076908
1.4229,4.4727,3.4799,2.1423,-0.032444,1.0192,-1.7478,7.874,-0.0037266,-2.2614,0.15263,-7.9516,-0.6147,-4.8352,0.67094,1.1435,-2.5468,0.28109,0.17936,-0.07633,18.588,0.18026
0.94505,3.9241,2.8819,1.5112,-0.023943,0.80558,-0.76956,8.5986,0.013049,-1.4193,0.081756,-7.1994,-0.6058,-3.8162,0.68716,1.7861,-2.5724,0.35363,0.32117,-0.13195,15.658,0.051025
0.67605,4.1294,2.4555,1.1038,-0.023467,0.77043,0.34325,9.226,0.044584,-0.79397,0.090116,-6.6958,-0.6088,-3.3184,0.81366,2.7379,-2.5927,0.64575,0.069125,-0.23336,16.496,0.031242
0.44951,3.9151,2.1743,1.5527,0.0081309,0.70425,1.2146,8.7502,0.12993,0.062331,0.23346,-5.6482,-0.60284,-2.3222,0.7039,2.8913,-2.5585,0.65733,0.023602,-0.15754,14.48,0.048039
0.88569,3.7509,1.7059,1.4394,0.028291,0.64018,1.8732,8.0926,0.17963,0.13315,0.26753,-5.3691,-0.58583,-1.394,0.68207,3.3754,-2.4845,1.6204,0.035019,-0.11024,13.59,0.041944
0.49643,3.3951,1.1971,1.0977,0.23899,0.32321,2.0028,8.0948,0.11478,-0.38591,0.26504,-5.6041,-0.61624,-1.872,0.73868,4.5996,-2.4244,2.871,0.029137,-0.23029,11.999,0.067085
0.41715,2.6398,0.96339,-0.23355,0.28077,0.30024,2.3613,7.5063,0.10579,0.60332,0.25528,-4.435,-0.65222,-0.9136,0.66734,4.4733,-2.6473,3.2019,0.12888,-0.061758,8.7145,0.036328
