0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.054609,-0.088431,0.35602,-0.1424,0.087467,-0.11109,-1.0857,0.89698,-0.096979,-2.0764,-0.098218,-2.0285,-0.092871,-1.9164,-0.13513,-0.58246,1.4297,0.13936,0.0052853,0.069166,0.070984,0.0076061
-0.043847,-0.13184,0.87712,-0.19921,0.14225,0.023114,-1.6619,0.18805,-0.14308,-2.9907,-0.11833,-2.2246,0.6176,-3.1258,-0.19528,-1.4558,3.2486,0.37101,0.046047,0.24178,0.17313,-0.015602
-0.040645,0.032609,1.3918,-0.26712,0.11673,0.22083,-1.8531,0.022452,-0.16775,-3.0625,-0.16256,-1.7272,1.8495,-3.6331,-0.19037,-1.6179,4.8654,1.0147,0.17758,0.43743,0.10348,-0.016724
-0.086734,0.2524,2.6157,-0.35053,0.078276,-0.44097,-2.3242,0.80119,-0.1159,-3.4846,-0.10173,-2.0944,3.1066,-3.1248,-0.19765,-1.6731,5.5126,2.7565,0.27852,0.7706,0.11034,0.0062167
-0.12892,0.4145,4.0468,0.087134,0.077521,-0.51563,-2.607,0.55539,-0.12895,-3.724,-0.1927,-0.90239,5.3645,-2.4531,-0.17798,-2.0214,4.7388,3.9137,0.23936,1.1433,0.17158,0.013936
-0.11526,0.59037,5.9998,0.19634,0.10939,0.060126,-2.252,-0.40155,-0.15714,-3.7632,-0.12845,0.63224,6.123,-2.3441,-0.14921,-1.8744,5.697,5.2115,0.20122,1.432,0.15118,0.040675
-0.11053,1.0728,6.8267,0.15846,0.10289,0.26908,-1.0337,-0.88165,-0.16917,-3.7836,0.00816,2.0795,6.708,0.42672,-0.060589,-2.008,10.025,6.9962,0.18299,1.7416,0.15518,0.023467
-0.10104,1.3061,5.8388,-0.029939,0.158,1.5384,1.6112,-1.3529,-0.15163,-3.4143,0.11046,4.7665,6.9001,2.1836,0.079642,-2.3349,13.134,7.6874,0.20704,1.754,0.63633,0.013428
-0.10379,1.1184,8.2382,0.080676,0.38674,3.0412,4.5612,-1.7338,-0.12613,-3.3296,0.062888,7.3634,6.4556,1.7423,0.034989,-2.3196,12.697,7.3565,0.19281,1.5226,1.2723,0.041694
-0.053332,1.1926,9.3069,0.83897,0.42188,4.703,7.6378,-2.3255,-0.06315,-3.1071,0.10839,10.87,6.3352,4.9,0.001791,-2.2702,15.016,7.3245,0.27341,1.0071,0.65641,-0.0099122
-0.014348,1.1588,7.8835,0.94074,0.42869,6.5805,13.281,-2.4748,0.032591,-2.4356,0.098622,13.178,6.1076,8.625,0.081163,-2.3504,18.549,6.9968,0.40556,0.81198,0.21596,-0.021498
-0.027678,1.0188,7.8173,0.87639,0.57196,9.1931,16.079,-2.56,-0.024015,-2.3974,0.4011,14.914,6.055,10.027,0.040736,-2.4437,22.113,5.4854,0.34383,0.77554,0.24593,0.053741
-0.03828,0.81324,8.6659,1.2264,0.6021,10.384,16.344,-2.6408,-0.0012302,-2.1623,0.68631,19.994,5.5299,11.312,0.10115,-2.4023,22.862,6.0383,0.27101,0.77614,0.1385,0.061772
-0.044431,0.69463,8.8345,1.1505,0.61937,10.657,17.523,-2.5547,0.25547,-1.3388,0.50929,24.605,4.9734,16.828,0.15462,-2.2163,18.926,6.7451,0.32788,0.7743,0.12924,0.051661
-0.041467,0.51877,8.8915,0.82058,0.67415,11.784,19.511,-2.2966,0.32251,-1.2139,0.57407,26.69,4.7168,21.994,0.12366,-1.8785,17.781,5.2568,0.36874,0.79696,0.11113,0.061328
-0.072462,0.26252,8.8365,1.0979,0.63387,11.734,19.556,-1.9777,0.13394,-0.63535,0.79422,31.158,3.762,27.691,0.034491,-1.4817,17.412,3.4786,0.31055,0.66278,0.16033,0.034056
-0.11037,0.092764,7.6934,0.42603,0.55413,11.323,19.268,-1.6201,0.29356,0.32388,1.3298,32.404,3.0457,28.922,0.093253,-0.81905,16.565,3.8332,0.22798,0.59388,0.23756,0.027681
-0.078345,0.011924,6.6735,-1.0126,0.641,12.029,20.647,-1.2476,0.36589,0.21588,1.4734,30.346,4.0168,26.255,0.12612,-0.63683,15.434,3.7847,0.19486,0.46117,0.26504,0.028618
-0.034609,-0.13876,5.8756,-0.96192,0.56491,11.704,19.422,0.114,0.11823,-0.38856,1.2784,27.992,2.0091,26.995,0.050583,-0.22144,14.69,2.6804,0.20772,0.40772,0.16769,0.056547
-0.032512,-0.074885,3.9918,-0.75622,0.4236,9.7951,17.769,2.1921,0.15099,0.12531,1.1849,24.911,0.98324,26.114,0.12852,1.1128,12.788,2.124,0.22558,0.50768,0.41556,0.013488
-0.064723,-0.06707,3.3053,-2.2129,0.45736,9.7573,18.002,4.789,0.29836,1.0997,1.4578,21.65,0.6475,25.126,0.20246,2.6433,7.1831,2.4252,0.17208,0.39163,0.35069,0.0080398
-0.010543,-0.15079,2.2771,-2.4599,0.55872,9.4529,15.202,6.0038,0.16775,-0.77885,1.4247,15.278,0.59972,20.592,0.24481,3.2343,4.4328,2.8844,0.18289,0.15907,0.2395,0.073907
-0.10026,-0.21665,1.5078,-2.7177,0.74696,9.1996,12.344,6.3701,-0.01077,-2.0167,1.0823,11.487,1.4477,16.209,0.24052,3.4855,5.6318,2.312,0.2304,0.11707,0.25871,0.03943
-0.063049,-0.19845,1.2657,-3.6275,1.0233,7.2893,12.009,7.4396,0.088242,-2.065,0.98376,7.5374,-0.10147,13.018,0.14571,2.7601,4.3869,2.2028,0.64206,0.0026788,0.89295,0.027665
0.14592,-0.052026,1.0612,-4.1746,1.1023,6.0809,10.173,6.0807,0.085954,-2.4488,0.7408,4.6336,-0.13206,11.357,0.1875,2.5179,3.8512,2.3533,1.108,-0.087642,1.5353,0.18684
0.13405,-0.011485,0.74054,-3.7653,1.0954,6.1157,6.8148,6.5843,-0.089711,-2.6406,0.28177,3.6844,0.057852,8.7698,0.16582,2.2029,1.6692,1.3146,1.0558,-0.065957,0.90564,0.24348
0.15186,-0.15575,0.532,-3.5831,1.2681,4.7986,5.1025,7.4208,-0.20935,-2.9103,0.16052,2.0183,-0.48352,4.5529,0.020935,1.9376,0.70078,0.86511,0.82235,-0.054228,0.47202,0.084706
0.41897,-0.078672,0.49153,-4.0358,0.9167,3.8016,2.7244,5.4783,-0.20076,-3.2707,0.11597,-1.9777,-0.23806,1.4941,0.023344,1.5506,0.55106,0.5386,0.94358,0.050721,0.81077,0.098786
0.3231,-0.16505,0.49251,-4.5233,1.0203,2.4461,1.1579,5.1944,-0.2638,-3.5067,-0.15697,-3.2363,-0.53394,0.037319,-0.044546,1.2194,0.14645,0.43587,1.1914,0.013722,0.53254,0.21656
0.18418,-0.22672,0.68901,-4.3459,1.4514,1.6777,0.19032,6.3119,-0.28652,-3.6675,-0.079435,-3.08,-0.27181,-0.52118,-0.11477,0.20688,0.18418,0.4115,1.5159,-0.029139,1.5375,0.069029
0.38195,-0.040961,1.4336,-4.0634,1.456,1.5372,-1.3507,4.893,-0.33507,-3.8624,-0.11309,-3.9678,-1.2202,-2.7931,-0.12795,-0.11541,-1.0361,0.10961,1.5754,-0.047915,3.0508,0.015936
0.58516,-0.0048032,1.4749,-5.2331,1.5813,1.0065,-2.0154,4.1682,-0.39214,-3.8881,-0.38438,-5.1883,-1.5441,-3.3365,-0.16986,0.021389,-1.8016,-0.012885,1.0525,-0.1835,3.7197,-0.0061117
0.72776,0.050024,1.1353,-6.2833,1.6826,0.25022,-2.4234,5.5648,-0.46495,-4.0756,-0.48976,-5.4626,-1.5274,-4.1356,-0.14593,-0.55689,-2.0746,-0.1337,1.2811,-0.23355,4.1807,-0.028339
0.98493,0.14511,1.3625,-7.6285,1.82,0.21308,-2.6024,5.2181,-0.58005,-4.1354,-0.45101,-6.1377,-1.6133,-5.2158,-0.16121,-0.93338,-2.425,-0.15323,1.7519,0.29842,5.4737,0.0055145
0.64709,0.42678,1.9243,-8.3285,1.969,-0.10217,-3.4026,5.2366,-0.61412,-4.2067,-0.35749,-6.2383,-1.4638,-5.5935,-0.22116,-1.0441,-2.6095,-0.1674,1.2691,0.99494,5.1225,0.0055028
0.27049,0.61719,1.5188,-7.6015,2.1007,-0.50484,-4.1275,4.8534,-0.57341,-4.277,-0.43074,-5.8696,-1.6888,-6.1073,-0.2537,-0.40044,-3.0555,-0.12899,1.3177,1.4986,5.5159,-0.017067
0.24724,0.33829,0.80386,-7.446,1.9625,-0.11174,-4.2828,5.9051,-0.59026,-4.3242,-0.68719,-6.3665,-1.764,-6.405,-0.26549,-0.78373,-3.655,-0.077912,1.184,1.53,7.1841,-0.029487
